station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,county_name,sample_count,sample_date_min,sample_date_max
19472,05S09W28D001S,05S09W28D001S,05S09W28D001S,Groundwater,33.7159,-117.8298,Orange,1,10/7/1953 15:45,10/7/1953 15:45
19473,05S09W29B001S,05S09W29B001S,05S09W29B001S,Groundwater,33.7142,-117.8422,Orange,8,3/15/1951 0:00,2/24/1960 0:00
19474,05S09W30J003S,05S09W30J003S,05S09W30J003S,Groundwater,33.707,-117.8553,Orange,12,10/27/1958 0:00,6/1/1967 8:10
19475,05S09W30J004S,05S09W30J004S,05S09W30J004S,Groundwater,33.707,-117.8553,Orange,1,6/23/1965 0:00,6/23/1965 0:00
19476,05S09W30M001S,05S09W30M001S,05S09W30M001S,Groundwater,33.707,-117.8683,Orange,1,2/19/1952 0:00,2/19/1952 0:00
19477,05S09W31B001S,05S09W31B001S,05S09W31B001S,Groundwater,33.7014,-117.8578,Orange,9,7/30/1958 0:00,6/23/1965 0:00
19478,05S09W31M002S,05S09W31M002S,05S09W31M002S,Groundwater,33.6939,-117.8676,Orange,1,6/18/1952 0:00,6/18/1952 0:00
19479,05S09W31M003S,05S09W31M003S,05S09W31M003S,Groundwater,33.6928,-117.8683,Orange,1,6/18/1952 0:00,6/18/1952 0:00
19480,05S09W32A001S,05S09W32A001S,05S09W32A001S,Groundwater,33.7,-117.8379,Orange,27,10/7/1953 0:00,9/29/1969 14:00
19481,05S09W32L001S,05S09W32L001S,05S09W32L001S,Groundwater,33.6922,-117.8448,Orange,6,10/7/1953 9:45,12/21/1961 0:00
19482,05S09W33K001S,05S09W33K001S,05S09W33K001S,Groundwater,33.6928,-117.8247,Orange,1,11/25/1970 0:00,11/25/1970 0:00
19483,05S09W33R001S,05S09W33R001S,05S09W33R001S,Groundwater,33.687,-117.8331,Orange,1,4/22/1976 0:00,4/22/1976 0:00
19484,05S09W34J001S,05S09W34J001S,05S09W34J001S,Groundwater,33.6928,-117.803,Orange,24,10/6/1953 14:30,10/8/1980 0:00
19485,05S09W34J002S,05S09W34J002S,05S09W34J002S,Groundwater,33.6928,-117.803,Orange,24,10/6/1953 0:00,4/6/1970 0:00
19486,05S09W34Q001S,05S09W34Q001S,05S09W34Q001S,Groundwater,33.6884,-117.8042,Orange,35,10/6/1953 14:50,10/14/1980 0:00
19487,05S09W35E001S,05S09W35E001S,05S09W35E001S,Groundwater,33.6964,-117.7985,Orange,1,4/23/1976 0:00,4/23/1976 0:00
19488,05S09W35J001S,05S09W35J001S,05S09W35J001S,Groundwater,33.6914,-117.7834,Orange,8,10/6/1953 0:00,3/30/1966 15:30
19489,05S09W36B001S,05S09W36B001S,05S09W36B001S,Groundwater,33.7006,-117.7687,Orange,29,10/6/1953 12:00,3/20/1974 0:00
19490,05S09W36F003S,05S09W36F003S,05S09W36F003S,Groundwater,33.6964,-117.7768,Orange,3,11/27/1956 0:00,7/17/1958 0:00
19491,05S09W36Q001S,05S09W36Q001S,05S09W36Q001S,Groundwater,33.6897,-117.7689,Orange,2,4/24/1959 0:00,11/27/1964 0:00
19492,05S10E04F001M,05S10E04F001M,05S10E04F001M,Groundwater,37.5291,-120.876,Stanislaus,7,8/22/1957 8:00,6/21/1965 15:30
19493,05S10E05D001M,05S10E05D001M,05S10E05D001M,Groundwater,37.5366,-120.8994,Stanislaus,4,2/26/1934 0:00,7/12/1966 9:00
19494,05S10E07P001M,05S10E07P001M,05S10E07P001M,Groundwater,37.5065,-120.9162,Stanislaus,3,8/10/1960 14:45,8/20/1962 10:00
19495,05S10E13K001M,05S10E13K001M,05S10E13K001M,Groundwater,37.4963,-120.818,Stanislaus,2,10/1/1964 0:00,5/1/1967 17:10
19496,05S10E14E001M,05S10E14E001M,05S10E14E001M,Groundwater,37.4993,-120.848,Stanislaus,5,5/28/1958 0:00,3/16/1970 0:00
19497,05S10E14G001M,05S10E14G001M,05S10E14G001M,Groundwater,37.4993,-120.8389,Stanislaus,2,8/7/1957 0:00,7/7/1960 0:00
19498,05S10E17M001M,05S10E17M001M,05S10E17M001M,Groundwater,37.4999,-120.9033,Stanislaus,3,9/10/1956 0:00,7/1/1977 0:00
19499,05S10E21Q001M,05S10E21Q001M,05S10E21Q001M,Groundwater,37.4813,-120.876,Stanislaus,1,5/7/1973 12:55,5/7/1973 12:55
19500,05S10E22G001M,05S10E22G001M,05S10E22G001M,Groundwater,37.4848,-120.857,Stanislaus,5,4/4/1952 0:00,11/30/1965 0:00
19502,05S10E23B001M,05S10E23B001M,05S10E23B001M,Groundwater,37.4884,-120.8389,Stanislaus,1,8/12/1957 0:00,8/12/1957 0:00
19503,05S10E23E001M,05S10E23E001M,05S10E23E001M,Groundwater,37.4848,-120.848,Stanislaus,4,7/13/1962 9:25,6/22/1965 8:10
19504,05S10E23L001M,05S10E23L001M,05S10E23L001M,Groundwater,37.4812,-120.8435,Stanislaus,2,6/14/1963 0:00,7/13/1966 11:30
19505,05S10E23M001M,05S10E23M001M,05S10E23M001M,Groundwater,37.4812,-120.848,Stanislaus,1,7/7/1960 0:00,7/7/1960 0:00
19506,05S10E25R001M,05S10E25R001M,05S10E25R001M,Groundwater,37.4638,-120.8133,Merced,3,8/15/1956 0:00,8/26/1987 6:30
19507,05S10E26X001S,05S10E26X001S,05S10E26X001S,Groundwater,33.7088,-115.9076,Riverside,1,1/8/1918 0:00,1/8/1918 0:00
19508,05S10E27M001M,05S10E27M001M,05S10E27M001M,Groundwater,37.4667,-120.8661,Stanislaus,1,5/7/1973 9:40,5/7/1973 9:40
19509,05S10E28H001M,05S10E28H001M,05S10E28H001M,Groundwater,37.4713,-120.8674,Stanislaus,10,8/22/1957 10:30,8/26/1987 7:00
19510,05S10E30F001M,05S10E30F001M,05S10E30F001M,Groundwater,37.4719,-120.913,Stanislaus,7,8/22/1957 10:15,9/20/1963 14:30
19511,05S10E31B001M,05S10E31B001M,05S10E31B001M,Groundwater,37.4608,-120.9102,Stanislaus,1,5/7/1973 10:05,5/7/1973 10:05
19512,05S10E33F001M,05S10E33F001M,05S10E33F001M,Groundwater,37.4572,-120.8769,Stanislaus,2,5/27/1954 0:00,7/14/1966 13:00
19513,05S10E35D001M,05S10E35D001M,05S10E35D001M,Groundwater,37.461,-120.8474,Stanislaus,8,7/26/1943 0:00,9/12/1951 0:00
19514,05S10W01E001S,05S10W01E001S,05S10W01E001S,Groundwater,33.7689,-117.8845,Orange,18,9/4/1937 0:00,9/1/1978 0:00
19515,05S10W01E002S,05S10W01E002S,05S10W01E002S,Groundwater,33.7689,-117.8831,Orange,13,11/28/1960 0:00,4/1/1982 0:00
19516,05S10W02B001S,05S10W02B001S,05S10W02B001S,Groundwater,33.7712,-117.8945,Orange,3,8/28/1958 0:00,11/1/1966 11:30
19517,05S10W02B002S,05S10W02B002S,05S10W02B002S,Groundwater,33.7739,-117.8909,Orange,7,3/29/1967 0:00,3/15/1971 0:00
19518,05S10W02E001S,05S10W02E001S,05S10W02E001S,Groundwater,33.7739,-117.8987,Orange,1,11/25/1975 0:00,11/25/1975 0:00
19519,05S10W02G001S,05S10W02G001S,05S10W02G001S,Groundwater,33.7686,-117.8909,Orange,6,9/1/1978 0:00,4/1/1982 0:00
19520,05S10W02K002S,05S10W02K002S,05S10W02K002S,Groundwater,33.7639,-117.8928,Orange,7,11/25/1970 0:00,4/1/1982 0:00
19521,05S10W03B001S,05S10W03B001S,05S10W03B001S,Groundwater,33.7712,-117.912,Orange,4,5/22/1958 0:00,6/22/1965 0:00
19522,05S10W03E001S,05S10W03E001S,05S10W03E001S,Groundwater,33.7676,-117.9207,Orange,2,2/19/1952 0:00,4/8/1954 0:00
19523,05S10W04C001S,05S10W04C001S,05S10W04C001S,Groundwater,33.7712,-117.9338,Orange,1,8/3/1962 0:00,8/3/1962 0:00
19524,05S10W04E001S,05S10W04E001S,05S10W04E001S,Groundwater,33.7675,-117.9339,Orange,5,1/15/1964 0:00,11/25/1975 0:00
19526,05S10W04L001S,05S10W04L001S,05S10W04L001S,Groundwater,33.764,-117.9338,Orange,1,11/25/1975 0:00,11/25/1975 0:00
19527,05S10W04P001S,05S10W04P001S,05S10W04P001S,Groundwater,33.7604,-117.9338,Orange,3,6/25/1958 0:00,12/15/1959 0:00
19528,05S10W04P002S,05S10W04P002S,05S10W04P002S,Groundwater,33.7604,-117.9338,Orange,4,10/27/1960 0:00,8/30/1965 0:00
19529,05S10W05J001S,05S10W05J001S,05S10W05J001S,Groundwater,33.764,-117.9426,Orange,9,4/2/1947 0:00,5/19/1958 0:00
19530,05S10W05R002S,05S10W05R002S,05S10W05R002S,Groundwater,33.7604,-117.9426,Orange,1,11/25/1975 0:00,11/25/1975 0:00
19531,05S10W07D004S,05S10W07D004S,05S10W07D004S,Groundwater,33.757,-117.972,Orange,1,1/13/1982 0:00,1/13/1982 0:00
19532,05S10W07L001S,05S10W07L001S,05S10W07L001S,Groundwater,33.752,-117.9645,Orange,1,1/13/1982 0:00,1/13/1982 0:00
19533,05S10W08P001S,05S10W08P001S,05S10W08P001S,Groundwater,33.7461,-117.9513,Orange,1,1/13/1982 0:00,1/13/1982 0:00
19534,05S10W09C001S,05S10W09C001S,05S10W09C001S,Groundwater,33.7569,-117.9338,Orange,2,12/16/1960 0:00,1/27/1966 11:15
19535,05S10W09G001S,05S10W09G001S,05S10W09G001S,Groundwater,33.7533,-117.9294,Orange,8,9/10/1946 0:00,9/22/1958 0:00
19536,05S10W09H003S,05S10W09H003S,05S10W09H003S,Groundwater,33.7531,-117.9226,Orange,3,11/25/1975 0:00,4/1/1982 0:00
19537,05S10W09P001S,05S10W09P001S,05S10W09P001S,Groundwater,33.7461,-117.9338,Orange,1,6/8/1951 0:00,6/8/1951 0:00
19538,05S10W10D002S,05S10W10D002S,05S10W10D002S,Groundwater,33.7569,-117.9207,Orange,20,6/8/1951 0:00,11/8/1965 8:30
19539,05S10W10D004S,05S10W10D004S,05S10W10D004S,Groundwater,33.7586,-117.9198,Orange,9,2/19/1952 0:00,5/1/1958 0:00
19540,05S10W10D005S,05S10W10D005S,05S10W10D005S,Groundwater,33.7569,-117.9207,Orange,1,2/28/1952 0:00,2/28/1952 0:00
19541,05S10W10P001S,05S10W10P001S,05S10W10P001S,Groundwater,33.7484,-117.912,Orange,1,5/23/1973 0:00,5/23/1973 0:00
19542,05S10W12L003S,05S10W12L003S,05S10W12L003S,Groundwater,33.7472,-117.8789,Orange,17,8/27/1958 0:00,4/1/1982 0:00
19543,05S10W13B003S,05S10W13B003S,05S10W13B003S,Groundwater,33.7453,-117.8762,Orange,30,4/2/1951 0:00,3/18/1980 0:00
19544,05S10W13B007S,05S10W13B007S,05S10W13B007S,Groundwater,33.745,-117.8756,Orange,13,4/2/1951 0:00,4/1/1982 0:00
19545,05S10W13C001S,05S10W13C001S,05S10W13C001S,Groundwater,33.745,-117.8773,Orange,15,4/2/1951 0:00,4/1/1982 0:00
19546,05S10W14A010S,05S10W14A010S,05S10W14A010S,Groundwater,33.7427,-117.8902,Orange,1,1/13/1982 0:00,1/13/1982 0:00
19547,05S10W14M002S,05S10W14M002S,05S10W14M002S,Groundwater,33.7355,-117.9032,Orange,7,2/27/1952 0:00,9/4/1957 0:00
19548,05S10W14M003S,05S10W14M003S,05S10W14M003S,Groundwater,33.7355,-117.9032,Orange,2,5/12/1958 0:00,10/2/1958 0:00
19549,05S10W16B002S,05S10W16B002S,05S10W16B002S,Groundwater,33.745,-117.927,Orange,6,9/1/1978 0:00,4/1/1982 0:00
19550,05S10W16B003S,05S10W16B003S,05S10W16B003S,Groundwater,33.7436,-117.9264,Orange,6,9/1/1978 0:00,4/1/1982 0:00
19551,05S10W16N001S,05S10W16N001S,05S10W16N001S,Groundwater,33.7331,-117.9367,Orange,1,9/1/1978 0:00,9/1/1978 0:00
19552,05S10W16P001S,05S10W16P001S,05S10W16P001S,Groundwater,33.7319,-117.9338,Orange,4,11/25/1975 0:00,9/18/1979 0:00
19553,05S10W17Q001S,05S10W17Q001S,05S10W17Q001S,Groundwater,33.7309,-117.9453,Orange,3,9/1/1970 0:00,7/31/1973 11:00
19554,05S10W19B002S,05S10W19B002S,05S10W19B002S,Groundwater,33.7285,-117.9643,Orange,2,2/27/1952 11:30,2/17/1955 0:00
19555,05S10W19B003S,05S10W19B003S,05S10W19B003S,Groundwater,33.7285,-117.9643,Orange,16,5/4/1956 0:00,10/2/1963 0:00
19556,05S10W20N001S,05S10W20N001S,05S10W20N001S,Groundwater,33.7177,-117.9556,Orange,1,1/18/1965 0:00,1/18/1965 0:00
19557,05S10W21B003S,05S10W21B003S,05S10W21B003S,Groundwater,33.7275,-117.9273,Orange,3,11/25/1970 0:00,7/15/1981 0:00
19558,05S10W21P001S,05S10W21P001S,05S10W21P001S,Groundwater,33.7177,-117.9338,Orange,1,9/10/1946 0:00,9/10/1946 0:00
19559,05S10W21Q001S,05S10W21Q001S,05S10W21Q001S,Groundwater,33.7177,-117.9294,Orange,1,1/24/1962 0:00,1/24/1962 0:00
19560,05S10W22E002S,05S10W22E002S,05S10W22E002S,Groundwater,33.7249,-117.9207,Orange,3,2/27/1952 0:00,2/17/1955 0:00
19561,05S10W22E003S,05S10W22E003S,05S10W22E003S,Groundwater,33.7249,-117.9207,Orange,22,4/7/1956 0:00,5/18/1970 0:00
19562,05S10W25H001S,05S10W25H001S,05S10W25H001S,Groundwater,33.7106,-117.8728,Orange,4,2/23/1959 0:00,1/27/1964 0:00
19563,05S10W25R001S,05S10W25R001S,05S10W25R001S,Groundwater,33.7034,-117.8728,Orange,5,2/10/1958 0:00,3/24/1965 0:00
19564,05S10W26D003S,05S10W26D003S,05S10W26D003S,Groundwater,33.7142,-117.9032,Orange,4,6/17/1959 0:00,2/7/1966 12:30
19565,05S10W26N001S,05S10W26N001S,05S10W26N001S,Groundwater,33.7036,-117.9028,Orange,3,2/23/1959 0:00,2/7/1966 11:15
19566,05S10W27E001S,05S10W27E001S,05S10W27E001S,Groundwater,33.7106,-117.9207,Orange,2,2/19/1964 0:00,2/16/1965 0:00
19567,05S10W28B003S,05S10W28B003S,05S10W28B003S,Groundwater,33.7142,-117.9294,Orange,1,11/28/1961 0:00,11/28/1961 0:00
19568,05S10W28B005S,05S10W28B005S,05S10W28B005S,Groundwater,33.7142,-117.9294,Orange,1,1/16/1962 0:00,1/16/1962 0:00
19569,05S10W28B006S,05S10W28B006S,05S10W28B006S,Groundwater,33.7142,-117.9294,Orange,1,1/16/1962 0:00,1/16/1962 0:00
19570,05S10W28B008S,05S10W28B008S,05S10W28B008S,Groundwater,33.7142,-117.9294,Orange,1,1/16/1962 0:00,1/16/1962 0:00
19571,05S10W28B009S,05S10W28B009S,05S10W28B009S,Groundwater,33.7164,-117.9245,Orange,1,7/28/1981 0:00,7/28/1981 0:00
19572,05S10W28C003S,05S10W28C003S,05S10W28C003S,Groundwater,33.7142,-117.9338,Orange,1,1/16/1962 0:00,1/16/1962 0:00
19573,05S10W28F003S,05S10W28F003S,05S10W28F003S,Groundwater,33.7106,-117.9338,Orange,1,1/18/1962 0:00,1/18/1962 0:00
19574,05S10W28H001S,05S10W28H001S,05S10W28H001S,Groundwater,33.7106,-117.9251,Orange,1,2/20/1962 0:00,2/20/1962 0:00
19575,05S10W28H002S,05S10W28H002S,05S10W28H002S,Groundwater,33.7106,-117.9251,Orange,23,5/18/1956 0:00,5/18/1970 0:00
19576,05S10W28H005S,05S10W28H005S,05S10W28H005S,Groundwater,33.7106,-117.9251,Orange,1,1/10/1962 0:00,1/10/1962 0:00
19577,05S10W28K002S,05S10W28K002S,05S10W28K002S,Groundwater,33.707,-117.9294,Orange,2,12/5/1961 0:00,1/18/1962 0:00
19578,05S10W28L003S,05S10W28L003S,05S10W28L003S,Groundwater,33.707,-117.9338,Orange,1,5/14/1976 0:00,5/14/1976 0:00
19579,05S10W28M003S,05S10W28M003S,05S10W28M003S,Groundwater,33.707,-117.9381,Orange,1,2/19/1952 0:00,2/19/1952 0:00
19580,05S10W28Q001S,05S10W28Q001S,05S10W28Q001S,Groundwater,33.7034,-117.9294,Orange,17,5/14/1956 0:00,6/16/1964 0:00
19581,05S10W29A003S,05S10W29A003S,05S10W29A003S,Groundwater,33.7142,-117.9426,Orange,2,11/28/1961 0:00,1/19/1962 8:45
19582,05S10W29B003S,05S10W29B003S,05S10W29B003S,Groundwater,33.7142,-117.9469,Orange,1,1/19/1962 0:00,1/19/1962 0:00
19583,05S10W29C001S,05S10W29C001S,05S10W29C001S,Groundwater,33.7142,-117.9513,Orange,1,1/24/1962 0:00,1/24/1962 0:00
19584,05S10W29C003S,05S10W29C003S,05S10W29C003S,Groundwater,33.7142,-117.9513,Orange,1,1/24/1962 0:00,1/24/1962 0:00
19585,05S10W29F002S,05S10W29F002S,05S10W29F002S,Groundwater,33.7106,-117.9513,Orange,3,12/5/1961 0:00,7/15/1981 0:00
19586,05S10W29F005S,05S10W29F005S,05S10W29F005S,Groundwater,33.7106,-117.9513,Orange,1,1/24/1962 0:00,1/24/1962 0:00
19587,05S10W29H001S,05S10W29H001S,05S10W29H001S,Groundwater,33.7106,-117.9426,Orange,1,1/19/1962 0:00,1/19/1962 0:00
19588,05S10W29L002S,05S10W29L002S,05S10W29L002S,Groundwater,33.707,-117.9513,Orange,1,1/25/1962 0:00,1/25/1962 0:00
19589,05S10W29L004S,05S10W29L004S,05S10W29L004S,Groundwater,33.707,-117.9513,Orange,1,1/25/1962 0:00,1/25/1962 0:00
19590,05S10W29M009S,05S10W29M009S,05S10W29M009S,Groundwater,33.707,-117.9556,Orange,1,12/7/1961 0:00,12/7/1961 0:00
19591,05S10W29M010S,05S10W29M010S,05S10W29M010S,Groundwater,33.707,-117.9556,Orange,1,1/25/1962 0:00,1/25/1962 0:00
19592,05S10W29N001S,05S10W29N001S,05S10W29N001S,Groundwater,33.7034,-117.9556,Orange,1,1/25/1962 0:00,1/25/1962 0:00
19593,05S10W29P004S,05S10W29P004S,05S10W29P004S,Groundwater,33.7034,-117.9513,Orange,24,2/19/1952 0:00,6/4/1968 0:00
19594,05S10W29P005S,05S10W29P005S,05S10W29P005S,Groundwater,33.7034,-117.9513,Orange,1,3/26/1963 0:00,3/26/1963 0:00
19595,05S10W29R004S,05S10W29R004S,05S10W29R004S,Groundwater,33.7034,-117.9426,Orange,3,10/23/1951 0:00,3/20/1963 0:00
19596,05S10W29R005S,05S10W29R005S,05S10W29R005S,Groundwater,33.7034,-117.9426,Orange,1,1/19/1962 0:00,1/19/1962 0:00
19597,05S10W30A005S,05S10W30A005S,05S10W30A005S,Groundwater,33.7142,-117.96,Orange,1,1/31/1962 0:00,1/31/1962 0:00
19598,05S10W30B005S,05S10W30B005S,05S10W30B005S,Groundwater,33.7142,-117.9643,Orange,1,1/31/1962 0:00,1/31/1962 0:00
19599,05S10W30B006S,05S10W30B006S,05S10W30B006S,Groundwater,33.7142,-117.9643,Orange,1,2/1/1962 0:00,2/1/1962 0:00
19600,05S10W30F003S,05S10W30F003S,05S10W30F003S,Groundwater,33.7106,-117.9687,Orange,1,11/28/1961 0:00,11/28/1961 0:00
19601,05S10W30G001S,05S10W30G001S,05S10W30G001S,Groundwater,33.7106,-117.9643,Orange,1,1/31/1962 0:00,1/31/1962 0:00
19602,05S10W30H003S,05S10W30H003S,05S10W30H003S,Groundwater,33.7106,-117.96,Orange,1,2/1/1962 0:00,2/1/1962 0:00
19603,05S10W30J004S,05S10W30J004S,05S10W30J004S,Groundwater,33.707,-117.96,Orange,1,2/1/1962 0:00,2/1/1962 0:00
19604,05S10W30L002S,05S10W30L002S,05S10W30L002S,Groundwater,33.707,-117.9687,Orange,1,11/28/1961 0:00,11/28/1961 0:00
19605,05S10W30L004S,05S10W30L004S,05S10W30L004S,Groundwater,33.707,-117.9687,Orange,3,3/27/1963 12:30,4/13/1964 0:00
19606,05S10W30L005S,05S10W30L005S,05S10W30L005S,Groundwater,33.707,-117.9687,Orange,3,3/26/1963 0:00,4/13/1964 0:00
19607,05S10W30L006S,05S10W30L006S,05S10W30L006S,Groundwater,33.707,-117.9687,Orange,3,3/26/1963 0:00,4/13/1964 0:00
19608,05S10W30N004S,05S10W30N004S,05S10W30N004S,Groundwater,33.7034,-117.973,Orange,3,12/13/1961 0:00,8/4/1964 0:00
19609,05S10W30P003S,05S10W30P003S,05S10W30P003S,Groundwater,33.7034,-117.9687,Orange,3,12/13/1961 0:00,8/4/1964 0:00
19610,05S10W30P005S,05S10W30P005S,05S10W30P005S,Groundwater,33.7034,-117.9687,Orange,3,12/13/1961 0:00,7/9/1965 0:00
19611,05S10W30Q001S,05S10W30Q001S,05S10W30Q001S,Groundwater,33.7034,-117.9643,Orange,20,2/19/1952 0:00,6/17/1964 0:00
19612,05S10W30Q003S,05S10W30Q003S,05S10W30Q003S,Groundwater,33.7034,-117.9643,Orange,1,2/1/1962 0:00,2/1/1962 0:00
19613,05S10W30R003S,05S10W30R003S,05S10W30R003S,Groundwater,33.7034,-117.96,Orange,1,11/28/1961 0:00,11/28/1961 0:00
19614,05S10W30R005S,05S10W30R005S,05S10W30R005S,Groundwater,33.7034,-117.96,Orange,1,2/1/1962 0:00,2/1/1962 0:00
19615,05S10W31A001S,05S10W31A001S,05S10W31A001S,Groundwater,33.7,-117.96,Orange,1,3/20/1963 0:00,3/20/1963 0:00
19616,05S10W31A002S,05S10W31A002S,05S10W31A002S,Groundwater,33.7,-117.96,Orange,4,4/8/1957 0:00,3/20/1963 0:00
19617,05S10W31A006S,05S10W31A006S,05S10W31A006S,Groundwater,33.7,-117.96,Orange,1,1/29/1962 0:00,1/29/1962 0:00
19618,05S10W31A011S,05S10W31A011S,05S10W31A011S,Groundwater,33.7,-117.96,Orange,3,2/19/1952 0:00,6/26/1963 0:00
19619,05S10W31A012S,05S10W31A012S,05S10W31A012S,Groundwater,33.7,-117.96,Orange,2,1/3/1962 0:00,7/9/1965 0:00
19620,05S10W31A014S,05S10W31A014S,05S10W31A014S,Groundwater,33.7,-117.96,Orange,3,1/29/1962 0:00,8/4/1964 0:00
19621,05S10W31B003S,05S10W31B003S,05S10W31B003S,Groundwater,33.7,-117.9643,Orange,3,1/30/1962 0:00,7/9/1965 0:00
19622,05S10W31B007S,05S10W31B007S,05S10W31B007S,Groundwater,33.7,-117.9643,Orange,4,12/7/1961 0:00,7/9/1965 0:00
19623,05S10W31B008S,05S10W31B008S,05S10W31B008S,Groundwater,33.7,-117.9643,Orange,3,1/30/1962 0:00,7/9/1965 0:00
19624,05S10W31C001S,05S10W31C001S,05S10W31C001S,Groundwater,33.7,-117.9687,Orange,2,10/23/1951 0:00,1/30/1962 0:00
19625,05S10W31C007S,05S10W31C007S,05S10W31C007S,Groundwater,33.7,-117.9687,Orange,4,12/4/1961 0:00,7/9/1965 0:00
19626,05S10W31C011S,05S10W31C011S,05S10W31C011S,Groundwater,33.7,-117.9687,Orange,3,1/30/1962 0:00,8/5/1964 0:00
19627,05S10W31F003S,05S10W31F003S,05S10W31F003S,Groundwater,33.6964,-117.9687,Orange,4,2/28/1952 0:00,6/26/1963 0:00
19628,05S10W31G002S,05S10W31G002S,05S10W31G002S,Groundwater,33.6964,-117.9643,Orange,3,3/26/1957 0:00,1/2/1962 0:00
19629,05S10W31H003S,05S10W31H003S,05S10W31H003S,Groundwater,33.6964,-117.96,Orange,4,1/3/1962 0:00,7/9/1965 0:00
19630,05S10W31H004S,05S10W31H004S,05S10W31H004S,Groundwater,33.6964,-117.96,Orange,2,3/26/1957 0:00,3/21/1963 0:00
19631,05S10W31J001S,05S10W31J001S,05S10W31J001S,Groundwater,33.6928,-117.96,Orange,4,1/2/1962 0:00,8/4/1964 0:00
19632,05S10W31K001S,05S10W31K001S,05S10W31K001S,Groundwater,33.6928,-117.9643,Orange,3,1/2/1962 0:00,8/5/1964 0:00
19633,05S10W31L001S,05S10W31L001S,05S10W31L001S,Groundwater,33.6928,-117.9687,Orange,1,1/4/1962 0:00,1/4/1962 0:00
19634,05S10W31L002S,05S10W31L002S,05S10W31L002S,Groundwater,33.6928,-117.9687,Orange,5,1/26/1959 0:00,7/9/1965 0:00
19635,05S10W31L003S,05S10W31L003S,05S10W31L003S,Groundwater,33.6928,-117.9687,Orange,2,1/4/1962 0:00,8/5/1964 0:00
19636,05S10W31M002S,05S10W31M002S,05S10W31M002S,Groundwater,33.6928,-117.973,Orange,1,7/30/1958 0:00,7/30/1958 0:00
19637,05S10W31Q002S,05S10W31Q002S,05S10W31Q002S,Groundwater,33.6892,-117.9643,Orange,1,1/5/1962 0:00,1/5/1962 0:00
19638,05S10W31R007S,05S10W31R007S,05S10W31R007S,Groundwater,33.6892,-117.96,Orange,6,2/28/1952 0:00,8/5/1964 0:00
19639,05S10W32A002S,05S10W32A002S,05S10W32A002S,Groundwater,33.7,-117.9426,Orange,1,4/5/1957 0:00,4/5/1957 0:00
19640,05S10W32B004S,05S10W32B004S,05S10W32B004S,Groundwater,33.7,-117.9469,Orange,1,1/11/1962 0:00,1/11/1962 0:00
19641,05S10W32C001S,05S10W32C001S,05S10W32C001S,Groundwater,33.7,-117.9513,Orange,5,9/10/1946 0:00,8/4/1964 0:00
19642,05S10W32C004S,05S10W32C004S,05S10W32C004S,Groundwater,33.7,-117.9513,Orange,1,1/26/1962 0:00,1/26/1962 0:00
19643,05S10W32C006S,05S10W32C006S,05S10W32C006S,Groundwater,33.7,-117.9513,Orange,1,1/29/1962 0:00,1/29/1962 0:00
19644,05S10W32C010S,05S10W32C010S,05S10W32C010S,Groundwater,33.7,-117.9513,Orange,3,7/29/1960 0:00,8/4/1964 0:00
19645,05S10W32C011S,05S10W32C011S,05S10W32C011S,Groundwater,33.7,-117.9513,Orange,1,11/28/1961 0:00,11/28/1961 0:00
19646,05S10W32D002S,05S10W32D002S,05S10W32D002S,Groundwater,33.7,-117.9556,Orange,1,1/29/1962 0:00,1/29/1962 0:00
19647,05S10W32D005S,05S10W32D005S,05S10W32D005S,Groundwater,33.7,-117.9556,Orange,1,11/28/1961 0:00,11/28/1961 0:00
19648,05S10W32F004S,05S10W32F004S,05S10W32F004S,Groundwater,33.6964,-117.9513,Orange,4,1/4/1962 0:00,3/28/1966 14:35
19649,05S10W32J001S,05S10W32J001S,05S10W32J001S,Groundwater,33.6928,-117.9426,Orange,29,6/11/1951 0:00,5/18/1970 0:00
19650,05S10W32K001S,05S10W32K001S,05S10W32K001S,Groundwater,33.6928,-117.9469,Orange,1,4/5/1957 0:00,4/5/1957 0:00
19651,05S10W32L001S,05S10W32L001S,05S10W32L001S,Groundwater,33.6928,-117.9513,Orange,2,1/5/1962 0:00,6/28/1963 0:00
19652,05S10W32L003S,05S10W32L003S,05S10W32L003S,Groundwater,33.6928,-117.9513,Orange,2,3/26/1957 0:00,6/28/1963 0:00
19653,05S10W32N003S,05S10W32N003S,05S10W32N003S,Groundwater,33.6892,-117.9556,Orange,18,5/17/1956 0:00,9/11/1963 0:00
19654,05S10W32P002S,05S10W32P002S,05S10W32P002S,Groundwater,33.6872,-117.9476,Orange,1,3/10/1952 0:00,3/10/1952 0:00
19655,05S10W32P003S,05S10W32P003S,05S10W32P003S,Groundwater,33.6892,-117.9513,Orange,16,2/19/1952 0:00,9/11/1963 0:00
19656,05S10W32Q001S,05S10W32Q001S,05S10W32Q001S,Groundwater,33.6889,-117.9434,Orange,2,7/22/1958 0:00,1/11/1962 0:00
19657,05S10W33A002S,05S10W33A002S,05S10W33A002S,Groundwater,33.7,-117.9251,Orange,3,10/24/1951 0:00,1/25/1962 0:00
19658,05S10W33C001S,05S10W33C001S,05S10W33C001S,Groundwater,33.7,-117.9338,Orange,2,12/11/1980 10:45,12/11/1980 18:00
